################################################################
# abuse.ch SSLBL SSL Certificate Blacklist (SHA1 Fingerprints) #
# Last updated: 2022-07-02 07:02:11 UTC                        #
#                                                              #
# Terms Of Use: https://sslbl.abuse.ch/blacklist/              #
# For questions please contact sslbl [at] abuse.ch             #
################################################################
#
# Listingdate,SHA1,Listingreason
#The first entry (and only the first one) is fake. It is used to trigger the risk in the tests
2016-02-19 07:18:46,1714ea54c7f0d5e801c9822137a794b655e44529,Qadars C&C
2016-02-19 05:55:21,6dde75ca5cfbc0fda3b18579f5d849277432af78,Dridex C&C
2016-02-19 05:55:00,5c5c05c49583420f365a08748b3f77af6d0e1093,TorrentLocker C&C
2016-02-18 15:46:44,d067d998eea247d924f0cbb530ce87a056ff5933,TorrentLocker C&C
2016-02-18 14:28:16,5fa19859c4df2f7692d068a17d7721e30f512b3c,TorrentLocker C&C
2016-02-18 12:27:45,0bc117f5024aab93842984837206efb850258ecb,TorrentLocker C&C
2016-02-18 08:52:58,1a94d28c2094796b536d3031709de0fe712a132a,TorrentLocker C&C
2016-02-18 08:52:01,1f2a30efc5fd503aa7ef1f0f8ef4139cc77fb48c,Dridex C&C
2016-02-18 08:52:00,55ae985ba6453d5cd74337f0ffc80753baecf441,Dridex C&C
2016-02-18 08:46:53,e97c6cd3030a68776bb844bab1ccdcc5ed8fd5cf,Dridex C&C
2016-02-18 08:46:52,1e5ec7faedc4b316c16ab33923b779c1030ce8c0,Dridex C&C
2016-02-18 08:08:50,2e8300eb0831fa63a3fdbd4f2aa98cf6c99c23e9,Dridex C&C
2016-02-18 08:08:49,ea84510ce3b3131f42c443b98e17f27a876ecbea,Dridex C&C
2016-02-18 05:55:09,7a909eccac2bcdd241e183942b46ff6141dd17af,Malware C&C
2016-02-17 16:58:31,f865e16729af458b4a1ed832369c314bade948bf,Dridex C&C
2016-02-17 10:51:08,41d662031536fd5a297ec93aed5ed182eecc2262,Qadars C&C
2016-02-17 10:22:37,6df3da6254fe884f56320ae28acaa7880748ea96,Quakbot C&C
2016-02-17 10:22:36,dce3028028028e5b2cd6ff51a6b6e5659ab1d748,Quakbot C&C
2016-02-17 10:00:21,8f81f18cee57c4438a8b8dae9f34ee846c61922f,TorrentLocker C&C
2016-02-17 09:41:50,f773476458ee9b2725f2c0a93804828b44690c7c,TorrentLocker C&C
2016-02-16 08:53:45,eb4b94a0ca9a0ea2675f199dddf38fb7dc8c9524,TorrentLocker C&C
2016-02-16 07:00:43,ff79aa5a960009d8bedd890aba981936bfdf0563,Qadars C&C
2016-02-15 11:59:32,3f64b4f12467b6280e7feb46828e0ba28e5dd132,Dridex C&C
2016-02-15 05:50:37,73cb76a3cb40b8310d13e82faadf58f628a1966d,Malware C&C
2016-02-15 05:49:13,e3f95eefcaa5d6d2c5829531ca02f9f38cda12dc,TorrentLocker C&C
2016-02-14 07:38:18,39651dd1be23369f801b4779ac2d7db865e7a246,Quakbot C&C
2016-02-13 19:41:48,2ae65244aa20d992d774d4af37016543e7ff460c,TorrentLocker C&C
2016-02-12 12:20:31,d4244108f94b6931141c13b2aee83db325ee05bb,Dridex C&C
2016-02-12 12:20:10,1f7341b052d1f27b19763cd0c8265af8a13105d2,TorrentLocker C&C
2016-02-12 08:11:50,64f2420cfa4bbac2e99d18b9680a1790ab4ddaaf,TorrentLocker C&C
2016-02-12 07:43:23,dffb56f3207df4d4865a3b49edbf8f27d6c71a8e,TorrentLocker C&C
2016-02-12 06:19:27,f8f7060991e73930cd564e5401396637f95c92d4,Dridex C&C
2016-02-12 06:19:26,053d41cdf0749d693a792c36947c16a6248bb028,Dridex C&C
2016-02-12 06:19:13,00a93fc74ed000bdd1d9f0dd4f5b0ed75af30870,Dridex C&C
2016-02-12 06:19:01,1153e691d541234d434ea1543106ecc475f30693,Dridex C&C
2016-02-11 10:51:05,7df535647619f38f5fe9a9f413906ab4e355909a,TorrentLocker C&C
2016-02-11 06:41:39,156e3c069c3976c3f2e97d2a964c1fc19d38b3fa,Dridex C&C
2016-02-11 06:41:38,13d63de5204a6c35182787935c8516466b1fcdd3,Dridex C&C
2016-02-11 06:41:17,38b896036e33461b431ff4a04f73c3bc22d47b76,Dridex C&C
2016-02-11 06:41:16,b045bec6fb6122b0747bc2743850aaab7868e62a,Dridex C&C
2016-02-11 06:40:48,de2fcb515c44968fd32470f8e1e373fefa8bfb60,TorrentLocker C&C
2016-02-10 15:55:38,398b913ada3f5962e924486dbae668cdf9c0dc72,Qadars C&C
2016-02-10 15:55:25,87f2a424a702d0a2396e60705349174f8d59440a,TorrentLocker C&C
2016-02-10 15:17:35,fe7095630128be297523276a0fafaf5c3866799d,Gootkit C&C
2016-02-10 10:25:50,12c7aa3e4169ff2582c28245ffa5b362697392c7,TorrentLocker C&C
2016-02-10 10:25:04,54568c967d5d5cdf30206141387211da6ba86fb4,TorrentLocker C&C
2016-02-10 06:20:44,b7ebcbb5353ff4c6db732c1b39beee591fb9eb6e,TorrentLocker C&C
2016-02-10 06:19:45,a893ecd617c024aee544e6a6b28b7c2569198e73,TorrentLocker C&C
2016-02-09 17:55:57,acad786cc04eb077502bda9f49c9d5948278582e,TorrentLocker C&C
2016-02-09 17:55:32,4ffa3bad4e19abb8f28816d38f8fa2128f4e46b7,TorrentLocker C&C
2016-02-09 14:16:20,ed1161f81ddbd9a02642d45610b27daed2a4c5d7,Dridex C&C
2016-02-09 11:47:38,7966acafe2f5a95bb0efbc224ba1133b2e613cf3,TorrentLocker C&C
2016-02-09 11:33:54,f4672fc446ef2d54265a20c390134a241419999a,TorrentLocker C&C
2016-02-09 11:08:49,4825f4a2cb224d1174bea71004356b943e42a2a4,ZeuS C&C
2016-02-09 07:14:29,79e10a84017c36a7890f49fcab7dc7cf192826d8,TorrentLocker C&C
2016-02-09 07:14:04,368e6beb6f8d2f6049831fe25dd397287823c5e6,TorrentLocker C&C
2016-02-08 18:19:43,9dafef751ef9be794e97b3aaa5e0bfe51fede7b9,Dridex C&C
2016-02-08 18:19:09,d344310c0ffc00c43b2483d62b580b1ecc3a74ed,Qadars C&C
2016-02-08 09:35:59,f3cbcedcbd89b6116ef5d61ca370b65958a076a8,TorrentLocker C&C
2016-02-08 05:59:36,7e4d4066c55d43bf6bd603703a492a30125ac42d,Dridex C&C
2016-02-08 05:59:35,3729803335dfa5e627abab2bbbbbfcbbc30ac29f,Dridex C&C
2016-02-07 08:27:59,937479060f4ea93617587849b258b4fd891334d5,Gootkit C&C
2016-02-07 08:27:39,9d9a361da812ec3f2e5358296f4ce30004572e09,Dridex C&C
2016-02-05 13:57:54,f685d3972dc7c57e11aa54332238af1fe6e83275,Dridex C&C
2016-02-05 12:06:28,731c589ff2874c29da6b937d23aecb2dc902c5f7,Worm.Dorkbot C&C
2016-02-05 11:56:00,1b3f952755d51433ae041d282ea04832cc6de62d,Qadars C&C
2016-02-05 11:35:48,1862c777babf298fe5a93406e4dc8456d718abcf,Qadars C&C
2016-02-05 11:06:02,1cb536f2bbf07c9c6d97b158aa81b2efecec0330,TorrentLocker C&C
2016-02-05 10:57:47,93820f721811629ff0d3510a5ae3ec72f2f926ef,Dridex C&C
2016-02-05 10:01:46,b50831a1d3199b41d52d4376c5caeacee05a4ae3,Qadars C&C
2016-02-04 11:39:21,e25074007931003c76ae51dc741303b86be6fa06,Dridex C&C
2016-02-04 09:02:05,72e61364d9f0fe15e5cd0fd6afc4b212cfcd6470,TorrentLocker C&C
2016-02-04 08:59:43,63d16ce6207e16c73b3868efeff3032b9290f3c6,TorrentLocker C&C
2016-02-04 08:34:46,b7ca9219f3fff09ce2d8ac6a0322df3f21b0bcf3,Gootkit C&C
2016-02-04 08:08:28,c19504c30758138303316016c1f7c8fd71c146ea,Dridex C&C
2016-02-04 08:08:27,eff92af923295b894bf7b9a665784932bd73e81c,Dridex C&C
2016-02-03 18:32:56,f6adcf0d68265b5ff027caf52cebab00a664b7e5,Quakbot C&C
2016-02-03 18:16:02,aff4f3a728f165bee5ca7cdc1f9471d17d491a62,TorrentLocker C&C
2016-02-03 16:33:02,e18c66d73302244d158ebdd0f141dc395a488ed4,Dridex C&C
2016-02-03 16:33:01,63ebbb74f1b0b66f942b113def3927e85a3a2491,Dridex C&C
2016-02-03 10:06:31,4e37fce8596565789fd873422fb7742722767064,TorrentLocker C&C
2016-02-03 09:31:36,9145d997963a50b9107c45f057d95107a63296c3,TorrentLocker C&C
2016-02-03 05:49:22,cf27cce53a520081d05ca4dc28a8990b74f60380,TorrentLocker C&C
2016-02-03 05:48:33,958b5f154dc1913ecfde2809b062259aa707b9f6,Dridex C&C
2016-02-03 05:48:22,8dceaa6c43394cf8a9c3cc3c3feb9ba3c26a64c8,Dridex C&C
2016-02-03 05:47:55,651fce4f01fb5171fe68facf2b245d9e3e6d8c47,Dridex C&C
2016-02-02 14:12:51,f5fe9f02ba6eb35af43ccd1688a9ef6a403f8cfb,TorrentLocker C&C
2016-02-02 08:10:59,40215ae376a70f622cc42e532c387a8c125696e1,Gootkit C&C
2016-02-02 06:56:53,efdbebf3f09c23873aa25c78cf5aac95e29ea7e6,Dridex C&C
2016-02-02 06:56:46,fb78dc77f6dbe6c172c20d9ca9acd62e08f23fac,Dridex C&C
2016-02-02 06:48:51,5d6de69515dc79078a918478a1ba352652652f5e,Dridex C&C
2016-02-02 06:48:32,49398e9d0b1716c067f546b35dc2f6c2b32d1a7f,TorrentLocker C&C
2016-02-02 06:48:13,c3ca0b70d91ed84baa00bc596a7d64b88d71e92e,TorrentLocker C&C
2016-02-01 07:38:28,7b5a8f289dbd708e98a7f8df1e05fd0ab4e28fec,Gootkit C&C
2016-01-30 08:09:01,bdd78030c894dbd5d72cd63ed8c28d55dea6dd3f,Dridex C&C
2016-01-30 08:08:42,fe766ea57267b8d9fae9788b0265307b53d659cf,TorrentLocker C&C
2016-01-29 15:59:53,08ca6e54089538df6b3dc471d451af892e8631dc,Gootkit C&C
2016-01-29 15:59:52,6375b28275fa7c95912ca1200c9e0287a65aadef,Gootkit C&C
2016-01-29 15:53:08,c426793f8b0433559e10396d3769e4c206cf10d3,Gootkit C&C
2016-01-29 15:53:05,1d6d1f2bfbcade17be4233c88dedd2ceb802602e,Gootkit C&C
2016-01-29 12:53:35,0e44c7aaadd1186c17f4f1364e3722c172a7ce2e,Quakbot C&C
2016-01-29 10:45:10,0f3c8ff02d1cb80377f8e5dd33417a18174e4099,TorrentLocker C&C
2016-01-29 09:05:35,5a663b6a0aabe447bb52abb9e0cbc8b7daf05e7b,Gootkit C&C
2016-01-29 09:05:34,08c395a92e1b2346793f71fc692e9b78bfece072,Gootkit C&C
2016-01-29 09:05:33,b6c2dfa6712c2d55aef07161c45fbf3ba87aa4ed,Gootkit C&C
2016-01-29 09:05:32,381774d77d04aec07963b65cc2c9c5945f9d432b,Gootkit C&C
2016-01-29 07:25:49,fc3fb557672e1794e4d79feb7dd7cce5b522ce36,Dridex C&C
2016-01-29 07:25:38,ec5b81f7e1eab37fd7d66172d88ef691fdddff06,Dridex C&C
2016-01-29 07:25:27,352c39c3b80f00f77b49a0d3f916b7a0a6e856f8,Dridex C&C
2016-01-29 07:25:01,d4fcc5a202853022a61cbf06f35dc52025dede3a,TorrentLocker C&C
2016-01-29 07:23:26,d28be4346efcd87d17d3595d0d8c86d222e05420,TorrentLocker C&C
2016-01-28 15:36:19,bbe16a1cd469b6d1ab99bc5dc4b2438fb6801e60,Dridex C&C
2016-01-28 11:03:04,eb865ad6ff29405552f768c33c3acc4cb8d9b7dd,TorrentLocker C&C
2016-01-28 10:05:11,7f48d4aacf7949e3de646c610b9c5979c68ec52f,ZeuS C&C
2016-01-28 09:57:51,35baf29f7fa23e3d46fb16e79fb0235405a1998a,Gootkit C&C
2016-01-28 09:57:50,822683caec7dfe137bf47bf9ca176a9e94d9dc8b,Gootkit C&C
2016-01-28 09:52:28,7a0b0fca51e497c9aa0dc4daaa142f563705fe43,TorrentLocker C&C
2016-01-28 09:07:43,cf66ea3b6088b8100b699e316f84cd7de7fc76ab,Gootkit C&C
2016-01-28 06:14:54,6878b4783cf1ab6847161ebb101a63843f06a98e,Gootkit C&C
2016-01-28 06:14:15,533db50c5bcd82d72d079c2aa843aa57cfe69d01,TorrentLocker C&C
2016-01-28 06:14:02,a33fe508cb81f344b9d0d1e61c88ece9bb9c8cbd,Dridex C&C
2016-01-27 17:17:01,94cfc58c0a6d445327cf458953102b5617e7fe29,Gootkit C&C
2016-01-27 06:49:01,682cc869544e6beebe37159bded9b2f61591378f,Dridex C&C
2016-01-26 12:42:45,ecc658862ad72dfa143d7c2426521a54f666b9df,Gootkit C&C
2016-01-26 08:28:36,21ac11e8f3cfcc86cf79d789e7451bdf95b5140a,TorrentLocker C&C
2016-01-26 06:11:05,f2a61975cb541e6a62ed8ca5214020108d922a14,TorrentLocker C&C
2016-01-26 06:10:52,d6e146db651d3d37e2d073e8d82de6f2250b9791,Dridex C&C
2016-01-25 16:57:53,fb08b629defd129a4699774ec60b5005809eabad,Qadars C&C
2016-01-25 15:04:18,39db50ef0184102a266ca2e3cad0f98fefb89c82,TorrentLocker C&C
2016-01-25 06:57:05,38aea70904795dcbaf1cbe9510075e3d9ce4fc02,TorrentLocker C&C
2016-01-24 09:15:59,3542c9f3bef6cdace69a35f56a1b9465e26ed712,Gootkit C&C
2016-01-24 09:15:57,dee61e7d12223cb2d0fc9c30fa7e4ad1c8e07518,Gootkit C&C
2016-01-24 08:10:57,2a0a86070be32a4bd2243d5475354b7d652fde3c,Dridex C&C
2016-01-24 08:10:56,c8d9fcad7eebb3a7a9fab97478b19934bb98bdfa,Dridex C&C
2016-01-24 08:09:24,fc491372e253cf8eb59a0b90fa725a0dce31eb9a,TorrentLocker C&C
2016-01-23 11:50:41,5a2cd979b7e3a8194de42365e1d64f7f096be7d8,TorrentLocker C&C
2016-01-22 14:09:29,b80d52b82967b943d6328bb270067412d19a3a78,TorrentLocker C&C
2016-01-22 10:55:59,6bce6bd7fa5d268b32e3432d286c246790a30833,Dridex C&C
2016-01-22 10:54:45,4363599da41d9347e82e9ca93c2e1a900eba0b2b,TorrentLocker C&C
2016-01-22 10:54:02,34a92e41d4cf61f1fc510e40afd362d2ddc00ff7,Qadars C&C
2016-01-22 10:54:01,e275ed913d9f04088e2067d41b49ca90f498f235,Qadars C&C
2016-01-22 08:05:18,2e8e3e0d51c3ddaef3a0912724d9ce837502612f,TorrentLocker C&C
2016-01-22 07:45:50,fc8ebd3114767c335c5b85c3f7b5deff449daaf5,Gootkit C&C
2016-01-22 07:45:15,6015022b12f4f137b45d7238efcd329b277f7736,Gootkit C&C
2016-01-22 06:20:28,52bfe9b13e5cbac49794cc83e1f34c3c538083a0,TorrentLocker C&C
2016-01-21 11:27:37,193df87aa01c362b4dd26f0cdb9ca3b1958eb965,Dridex C&C
2016-01-21 10:08:32,2faceeccfe2dd3d74daabaffaf001f1baeed3b25,TorrentLocker C&C
2016-01-20 15:28:53,19da07607784b4bb3bd1509bc8e80ca4b91e59ee,TorrentLocker C&C
2016-01-20 14:46:31,2ecb96972aff84a86537aa3d75c258e300f4d767,TorrentLocker C&C
2016-01-20 12:06:36,4300082bee55ae92825f94f5faf4fe3e433a723c,Dridex C&C
2016-01-20 12:03:30,b58680d6a6c2c868de0fca1d4ab6f3d360cf5dc9,TorrentLocker C&C
2016-01-20 11:34:41,47e512d9b8b37801fc0bed77f2a10d61d54ae572,TorrentLocker C&C
2016-01-20 11:07:17,e904d0bdb394443967a8b65d4321a08f5cf124c6,Dridex C&C
2016-01-20 07:14:46,4c17e173f746b68cbc68eb38e6a358c0544ec718,Dridex C&C
2016-01-20 07:14:37,1d4be8f125619bbe6ed8153579e878debf7369a4,Dridex C&C
2016-01-19 12:03:58,73332589f7b95bd3aef28dab94a4101f169d3b41,Dridex C&C
2016-01-18 14:44:05,ebc29e39378afa480aef794bbb6e89b4abd5e516,Qadars C&C
2016-01-18 14:44:03,c86e4f26df15861614ca9bd4736cb9ad29c4b647,Qadars C&C
2016-01-18 13:06:32,cf9c47c1b2a03a618c09b7f9a20f32ef3b0d8337,Dridex C&C
2016-01-18 13:06:31,77b66d0d5a709488ab7fd4fee38e27eea28eb402,Dridex C&C
2016-01-18 11:42:04,70e90c3e40fdb8b004f9a5ec13f3f28fd00caa44,Dridex C&C
2016-01-18 11:42:03,6170cb38eaabde35c936fe422a51e485cf1247a5,Dridex C&C
2016-01-17 08:55:06,5980320f98881d4b53f60f822fd149fb084a5538,Dridex C&C
2016-01-17 08:55:05,9f47cb1f50dce2bd73cedb976c21d6199ae6ebe7,Dridex C&C
2016-01-17 07:50:12,23eabda9c67f0a0dee3a12fdcef1fde584a00f44,Dridex C&C
2016-01-16 10:05:42,c739152c6f052820444b2c84443048d8d36d862a,Dridex C&C
2016-01-16 10:05:41,205c00271c9c2dcedc37159bc44425636c837d89,Dridex C&C
2016-01-16 08:41:35,8f7e4e31ce316e3fab9ba5346cf42ebb0fed2d85,ZeuS C&C
2016-01-15 06:31:39,d1c74082fa5137905b8675aa054a0baefa5f7650,Dridex C&C
2016-01-14 13:45:01,40d4fefe24510420a97a1d7d34ec5c4743cf1e86,Dridex C&C
2016-01-14 09:48:28,5fbdf263056fb0af93e77e71884aa62cc37fbd3a,Qadars C&C
2016-01-14 09:48:27,0d41871221706791a26203f9617b859723ffb243,Qadars C&C
2016-01-13 13:53:30,e353d23f26d93aa026741c9cdda38b16fcaaa77b,Dridex C&C
2016-01-13 10:06:54,4b96aa7371b9d55df6f92e9ec8075d93a31155f7,Dridex C&C
2016-01-11 10:47:00,6fedd77dddf2dc6b636a6d3063a44c6d8d43e124,Dridex C&C
2016-01-11 10:47:00,1c8357ec564ea1f638165801224701f565f1d3d8,Dridex C&C
2016-01-11 05:58:47,6d4179000363e8a715aaccdbbe28938964fb58de,Gootkit C&C
2016-01-09 14:58:38,769bc6c089c0343ad1f7bd17967ee80de823dd29,Dridex C&C
2016-01-09 14:53:02,b0bbe3dae1eb458064c619801d05a8dc5e233934,Send-Safe C&C
2016-01-09 14:26:32,317b0197ce59196ef68f01cb88fa86ae055b4072,TorrentLocker C&C
2016-01-08 14:07:06,aefd38c555440159a6fbd7696a7cf3db3c982341,TorrentLocker C&C
2016-01-08 13:09:20,5f6d618ce906e0666c14a9496f29d66c7dd13692,Dridex C&C
2016-01-08 12:42:16,603613e9d47ba125578d833771d3822a653fef21,Dridex C&C
2016-01-08 12:42:15,9a80f11cbfc7b094beabc03a84644f7252d78a5e,Dridex C&C
2016-01-08 07:26:59,44693a7605380b9da9f64e527e2b0e382202d9c3,Dridex C&C
2016-01-08 07:26:58,1869a409c3628cc3ecd7b6f61410cb3d16bef14d,Dridex C&C
2016-01-08 07:26:57,63bfabcfd345f94ec99afd5f6200fa3d4487f764,Dridex C&C
2016-01-07 14:29:43,50ce57063f81527b3257f476924b7a783c916ce8,Gootkit C&C
2016-01-07 14:29:42,75101bde05222242a1ca5b08042ca40db740e1c2,Gootkit C&C
2016-01-06 12:56:45,413820202525ec6122adb587a215a9ddd2ef86f0,Dridex C&C
2016-01-04 09:00:57,a4f059b0fbd2a4a868e565d162e61526594f026c,Dridex C&C
2016-01-01 11:50:27,1147947433f261bcd2cd8f508461e01898c3960b,TorrentLocker C&C
2016-01-01 11:50:19,d21d323e19d75d1fd7b85c0b4a50f06c9271159a,Shifu C&C
2015-12-27 08:01:00,5ef732aad133946a275fe491e31e7754fa95f607,Gootkit C&C
2015-12-27 08:00:07,6bcd24dcafe8ebbf4955ae559a720a2189ed0be2,TorrentLocker C&C
2015-12-25 07:05:13,4c5dcd6a01674a5c3f141e970aa5b11cbd8df778,Dridex C&C
2015-12-25 07:05:12,4d143a5b5f5fe1428fa15b944e13a79f14aba985,Dridex C&C
2015-12-23 07:52:07,68d9045b9ae896ed4e26d1d0e3e1a6825af1d977,TorrentLocker C&C
2015-12-23 07:52:06,1513e1070a6353408ccdf550f8cfb92829e2ce38,TorrentLocker C&C
2015-12-23 07:52:05,794d0f0ff4ada97436722c92020d1bd3c53aee55,TorrentLocker C&C
2015-12-22 12:27:23,99a2698a141989ad69c5d4295b1cef08c1f35117,Dridex C&C
2015-12-22 12:27:22,bbe9ee9d5c04b4aedf00586a526b500103e176bf,Dridex C&C
2015-12-22 06:04:16,f53a5c0e2c9f9f1708b1cf27afcd72cc167e842d,Gootkit C&C
2015-12-21 13:38:29,37f2d0b820333ee282ac147752c9b1671bac39e8,TorrentLocker C&C
2015-12-21 07:05:57,e76858cc6964b10dc40fc29dacbc11f97b6a25e1,Gootkit C&C
2015-12-21 06:43:14,73ece1b64a6dc90a4de27d74884c57a67d8d09ef,Gootkit C&C
2015-12-21 06:07:32,42ff09b169b36e4872fa91c3348a8fc174878568,TorrentLocker C&C
2015-12-21 06:07:31,f246460f048c74e514edc8cb6373e1bcde348197,TorrentLocker C&C
2015-12-21 06:04:20,1e09601c154e7afedfa331ca3032578f77e260d5,TorrentLocker C&C
2015-12-21 06:03:44,f698f10db075b64076e74161109e3320bb1ea92f,TorrentLocker C&C
2015-12-18 06:11:44,9404a1e815f3f010acd08a8c9ee7a82f3efc0289,TorrentLocker C&C
2015-12-18 06:09:32,91247650e075eb5a0cde4558b7c53759609705e8,TorrentLocker C&C
2015-12-17 11:14:07,7c29b512f52f6353605cf4232ef8d861f2ab8e61,Gootkit C&C
2015-12-16 20:51:22,2f4639d43d4de28abb27add8b93fe7176d0c2d37,Malware C&C
2015-12-16 14:19:48,0eea47b589dfcf398f8759375d7ed12c1ae03b54,Dridex C&C
2015-12-16 06:03:22,34aa83727f2be543fecc45f474fc5af46cc77287,Dridex C&C
2015-12-15 06:29:27,b2f784c1ca507901bb08c606fedf999edbbc7ac6,TorrentLocker C&C
2015-12-15 06:23:18,ddeaa7f2df2b38e364ed38ed821bd766b61d5fe8,Gootkit C&C
2015-12-15 06:23:12,1d8fc298b9b8325a64adfe2844fe45b05b60b6fc,Gootkit C&C
2015-12-14 12:58:31,ed28a9c76b5b20605b2de661dd64e643d7a0290a,Gootkit C&C
2015-12-14 12:58:21,431cc78f86bcca3da5742814c512a0ca0eed6f3c,Dridex C&C
2015-12-14 11:31:33,e28a4804abbc42429db89ee4fa6882546d38ad16,Gootkit C&C
2015-12-14 11:31:33,b28616ecac37a3dfa13b56c754700cd5b5964117,Gootkit C&C
2015-12-14 11:31:26,31262cbb377cce57123fcb4dc8bd37ae84dd5ec6,Gootkit C&C
2015-12-14 11:29:12,c4941b3a4ae90ab293a77877ff7618b50c9f1196,TorrentLocker C&C
2015-12-14 11:03:21,1e0d5a4814e076940d602638385082d86b5678ec,TorrentLocker C&C
2015-12-14 07:16:56,30461864272d38d8dcdea03d2b35061a7d471434,TorrentLocker C&C
2015-12-14 07:15:14,ade6611982c40d1184c9c2b8710787fca4f4b9cc,TorrentLocker C&C
2015-12-12 08:54:32,abf9ea90a6e2fd62adc09733c0307a79bae881c6,Gootkit C&C
2015-12-12 06:17:29,4caa72708ac98639ee067a2a11b864fac182f0a8,TorrentLocker C&C
2015-12-11 15:15:26,c3119e049e972072675bcc408c496633a60f305d,Dridex C&C
2015-12-10 15:26:37,b0f3122c1ab28fcd3fa56e7d88737bc05e095854,Dridex C&C
2015-12-10 07:38:05,75901d7fa713b3615cf0dd0a1ee91f917f280d5c,Gootkit C&C
2015-12-10 06:24:29,902a46fe662e84f137f58c7beb73f44bdd499835,TorrentLocker C&C
2015-12-10 06:23:57,7ef9fa16b91542f409aa62db1b932ec1325855b1,Dridex C&C
2015-12-09 14:58:45,c53dfce63ec4c1bcd446196ff3639afee93da024,Dridex C&C
2015-12-09 11:56:17,0187155da87ad36af4380428c28794c0ce2d6c03,TorrentLocker C&C
2015-12-08 19:15:41,c0dcf44191f4e4100ba53e970a0b2f9dc5265b53,Dridex C&C
2015-12-08 19:15:39,cca0288edd2e6e2d7a15e22e31adfbab698eab71,Dridex C&C
2015-12-08 19:14:51,14ccca986c4b83661ddbf1fb3b7351f216f3a007,TorrentLocker C&C
2015-12-08 12:07:07,26ee21afcf20567f80d6d2f835672c9c5783f1bf,Dridex C&C
2015-12-08 07:19:56,6a94edcb9f47ee5aee6b28dda59861203f602190,Dridex C&C
2015-12-08 07:05:42,3e894872308ae701245f2cd8ebb030b139f79352,Gootkit C&C
2015-12-07 07:22:55,3aef431f8bb8bbf38b9ff74e7fa23695cbb676e6,Gootkit C&C
2015-12-07 07:22:36,1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C
2015-12-07 07:22:34,bea936419e548d67a79030f40ad4beed008b1898,Gootkit C&C
2015-12-07 07:14:30,2329a359e76f51d38d130697a26322cc2cfc9d17,Gootkit C&C
2015-12-07 07:13:43,0b5ee11166cd7a48903dfb1f4bb5f27a65b86600,TorrentLocker C&C
2015-12-06 15:16:30,6ff33235bfa8594cac5bf678da5ab57905bf8dc5,Gootkit C&C
2015-12-06 08:16:24,432062f50c4ea979b8a5ced15ae86f261ed707f4,TorrentLocker C&C
2015-12-06 08:13:48,95c9d9c3e8e04f3b7479f158baf0ea27140fbf61,Gootkit C&C
2015-12-05 07:38:40,2e4a9128ea31dd8c6a789f47757847ba89cad228,Dridex C&C
2015-12-04 14:57:46,a341d99ac79f2cb590e7532b13ff64b29b7c80c3,Dridex C&C
2015-12-04 12:14:49,438d55ce367216ce4c8347f559bc3b153faafae5,ZeuS C&C
2015-12-04 06:58:40,e38e1628f6768ad5771e07dea425653b54ba85d4,Dridex C&C
2015-12-03 11:12:58,0c1b32bb67bf6b3b30fdd40c4a17f6214aefa866,Dridex C&C
2015-12-03 10:30:38,2396cf6f9d9f75f914861b50446f38104d189f74,Dridex C&C
2015-12-03 10:30:11,fd701504795d85f9c69fa0890ff1e133c807480b,Dridex C&C
2015-12-03 09:21:43,874d2458df138cb34e4aefb89b11a8e499b1abec,Dridex C&C
2015-12-03 09:21:42,b5df7ee788cf69d89b2edc8a5044806310c6bcd8,Dridex C&C
2015-12-03 09:20:14,f10c0a99cc1e1e5b8fdc8913409764a8dc213547,TorrentLocker C&C
2015-12-02 17:08:17,200de49d4e0940cc38c9eaae24d5652c4043c5f8,Dridex C&C
2015-12-02 14:50:35,783ea8ddf7494cc9360bb035f2dfc45ad06047ab,Dridex C&C
2015-12-02 14:50:29,fe896fca5f12a0f65a12e2ae39588a505cf6d035,Dridex C&C
2015-12-02 07:00:21,d7e3f2f1a45f0178fa93291bc8e09c5814535f11,FindPOS C&C
2015-12-01 21:14:47,e72adb6e9bc7efcc298888dcf570ef96372e510b,Dridex C&C
2015-12-01 16:18:46,9c03355ec0ec54850ba326d08542bff5c24e207b,Dridex C&C
2015-12-01 15:52:28,7a668d51bf57bd86b0da616ef41be1a1d44742f3,Gootkit C&C
2015-11-30 19:52:35,3ee053d38a7f3d80a47aee374b2d491e06b62609,Gootkit C&C
2015-11-30 17:47:11,b077c0bbcfd6397ef7341f91276faeda592b7ff3,Gootkit C&C
2015-11-30 16:39:45,c9c963ce2af615137c5b07e122968e9595b77d58,Dridex C&C
2015-11-30 16:39:44,2409e48693a4ca3af70dd944d8773327e6a8516c,Dridex C&C
2015-11-30 16:39:43,42b2afaceb4d270a194b83978020fd4711e928e2,Dridex C&C
2015-11-30 16:39:42,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,Dridex C&C
2015-11-30 08:08:54,a74dab7a38fff112767280632912ba0370904801,Dridex C&C
2015-11-30 08:08:53,58c4c5d0873094ae1553fa3d7b5a033d75bbdeb9,Dridex C&C
2015-11-29 14:11:46,3fc46743e6f6c3489e0bfececc98cfc634cdcb95,Gootkit C&C
2015-11-29 06:59:02,7dda9ab438a3b2d47b4ab07ed506073fb8812373,Dridex C&C
2015-11-29 06:57:51,617f1e68b4fefe1d9da843f90b4df7dad744d677,FindPOS C&C
